id,track,artist,valence_tags,arousal_tags,dominance_tags,mbid,spotify_id
33617,The Cage,Jarboe,5.7234653465346526,4.992178217821783,4.709504950495049,e92dcc7b-7522-4207-94cb-fd5fe17cfe6b,53K98EogkgT1fRBB6pGi3J
33618,Whisper,安室奈美恵,7.049661016949152,5.36542372881356,5.8874576271186445,e8e52fd8-962c-4198-9080-3605edff93c7,
33619,Fire Walk With Me,Angelo Badalamenti,6.3,4.485,5.325,,6ov87ZmFzA62REV8KrbWXj
33620,The Adventurer,Ennio Morricone,6.05,5.45,4.76,82b52ad2-dde2-43ab-848e-a208228ad3c5,
33621,Tyrant,"Drumsound & Simon ""Bassline"" Smith",5.5649999999999995,4.7700000000000005,4.6850000000000005,29fd895a-db90-405b-8bd6-c90fbb539efe,16dggwVKTXyYBjSnw6sZyB
33622,Troubled Herd Crawling,Foundation Hope,5.5285714285714285,4.402857142857143,4.957142857142857,e409e6a8-62ba-4d4d-8480-5ba65b1fbc03,3B1rPC5DJ0zMKTLcgbEfko
33623,Vaquero,The Tornadoes,6.05,5.45,4.76,ad604756-833f-4cd7-9a16-865fa9a8380f,0Ud6a9cPk13a04PhsuhZfL
33624,Behind The Door,Pzychobitch,5.816666666666666,4.256666666666667,4.993333333333333,01b82ee2-6828-455e-92b2-747d8ebc612e,5rKObf0awAGPvfmiC5tjQB
33625,To Describe You,Tarwater,6.05,5.45,4.76,45b53107-38bb-4302-86ca-6e358af7b91a,5bbc0rwhcM1dTto8dvj8G6
33626,Woop Woop,The Chap,5.655,5.645,4.855,1f8dfa4e-88e3-4621-a57b-1a7d8add23f6,62kcHTjrckjIWIK7ebNNa4
33627,Like Cockatoos (Studio Demo),The Cure,6.05,5.45,4.76,,4LTKcFc1muxlX1l47U3UN5
33628,Heart of Mine,Radiation City,6.255,5.43,5.855,31b51570-5e45-49af-8e9b-dd50c5e20927,4qvU0JPY6x1m4aUWclci5C
33629,Vampire,The Blakes,3.025,2.725,2.38,692e8d65-129f-4ee1-b5ed-49a1e06504b3,5t4ytZZthU0bKsTytk57I5
33630,Wanderer of Strange Spheres,Gustaf Hildebrand,5.903333333333332,4.236666666666667,5.4,85a69414-10b0-4e45-aff3-b1f3304a59bb,7Gbtz8OonksYqxmKBPIS2n
33631,Goodbye Blue Sky,Steve Howe,6.05,5.45,4.76,2fbb6dc3-7e2d-4963-a270-7e95232609bd,75yd7BikYd3GWeFUaSSF7j
33632,Anthropic Resonance,Vestigial,6.05,5.45,4.76,aeac99a2-c1cb-4c83-b886-5624e1482319,5LKeo9ZBClei49padMk1am
33633,Pantomime...,Harold Budd With Zeitgeist,7.1,5.1925,5.9775,,
33634,That Which Was Lost,Sinke Dûs,6.05,5.45,4.76,c681bfe6-2cda-4a29-94ea-cc815acc023d,19VRJvHLlTIJZtcqJ5rUPw
33635,Babylonian Warehouses,Pere Ubu,4.3875,4.83,4.4325,ba7fee58-526a-4452-b7ec-12ddc0eab392,
33636,Unity Gain,Jega,6.24,4.9,5.29,f896078f-36a0-4f2f-927f-1a429cc856f3,5AfUbBWZKoGFNM9ejH92cI
33637,Descending Into the Silent Depths,Gustaf Hildebrand,5.903333333333332,4.236666666666666,5.4,7d2ea986-472b-44b4-819f-eb1cc27bd7dc,3DsAmeBVlEkb7gQKyKVZ9A
33638,"Brooklyn, MI",Fyfe,6.05,5.45,4.76,027e4309-3e8a-4898-9d52-14e862c75db5,5X7lQIz8vhfMlShTv9sh5n
33639,Meantime,Imogen Heap,7.0633333333333335,6.1,5.863333333333333,,
33640,The Pointy End (from Game of Thrones - Season 1),L'Orchestra Cinematique,5.655,5.645,4.855,,
33641,Amor Gitano,Gipsy Kings,6.05,5.45,4.76,47e24e9b-4218-4153-8eda-b0535412f885,70QBntWQ32zkZ1j4P6KV3n
33642,Shadow,Letum,5.799859154929578,4.086056338028169,5.000000000000001,370466c0-6968-4364-aa71-9eb7b0b43992,7JmPeChVIZJSkE1OhExKPV
33643,Ryte,Jurga,6.986666666666666,4.703333333333333,6.043333333333334,e8de51c8-09a1-4aee-b831-ac6e16cc1a7a,6irGdcVjpbM62vDI2Zrj9b
33644,Hus Nr.9,Röyksopp,5.885,4.77,4.935,,
33645,An Historic Love,Trevor Morris,6.05,5.45,4.76,219aef55-059b-4d11-b8f4-284a5b90f5bf,6MY62ElRJo1V5GwruFxUvz
33646,Lost Disciples,The BellRays,6.05,5.45,4.76,1c34225c-29cb-4f43-9d80-098db5d6d7b4,70r7JPPzxcKDzAeTipV2ph
33647,Sinner,Jarboe,3.7099999999999995,3.18,3.1233333333333335,a441ebdb-12e3-4a8b-b32b-6183cf8614a8,21jYUx7TYRuqn6BS73e6Fz
33648,Within Reason,Shimon,5.565,4.77,4.685,,1PDp8R03DosldqW9BM6pyS
33649,Rage,Jarboe,3.742,4.05,3.63,6c7d2fe0-760b-43f7-b007-fadbc3a06a18,1Ujo8eUdHMBujjvm5W6cIH
33650,Butterfly Caught (),Massive Attack,5.605,4.35,5.155,,22yxR09cYIuD8aeT3TfJlu
33651,カゲロウ -album mix-,Scandal,6.7299999999999995,5.01,5.9750000000000005,,
33652,Emptiness Is Form,Svartsinn,5.542857142857143,4.507142857142857,5.127142857142857,,0onpUmg57aRzvxcc7Tctk8
33653,Fisch Im Wasser,Nina Hagen Band,6.83,5.285,5.6049999999999995,256d5671-0ebd-49e3-b2ef-213ac39d267a,
33654,Mask,Keiko Matsui,6.05,5.45,4.76,503eeb18-06f6-48de-85b7-07e8bce47562,2GaDe9YRJa8fksB86nlmB4
33655,NIL FRONTIER,Phantasmagoria,6.05,5.45,4.76,fdba8b95-aaa1-4ae0-86d2-af3b139fb4b1,
33656,Anomaly (Calling Your Name),Libra Presents Taylor,5.6450000000000005,4.7250000000000005,3.97,92a4a6bb-a970-458b-86a3-f64286c9ff90,2CZrKIH5OJ8PHJYNtNJH75
33657,Mingus,Carlos Santana,6.05,5.45,4.76,75305c7b-e1df-4d87-9c72-7387641dc26c,03etcfDXCDNurVk8SYvzRg
33658,Scent of Night Jasmine,Robert Rich,5.354285714285714,3.3242857142857147,4.708571428571429,5c8e0430-94ba-4ea8-81e0-10327db96e37,51GnlHsbgcFk2MBSKDHAXO
33659,モーニング娘。のひょっこりひょうたん島,モーニング娘。,7.754000000000001,5.688,6.682,a4531493-cab7-48d8-8cad-e851209d05b9,
33660,Dance of Creation,Earth Trybe,6.612,4.146,5.65,9c7f83d6-4ad3-49ca-930d-c361de09285a,70aCZ5P4PwgpGLbBuh7X7N
33661,The Lost Room,Midnight Syndicate,5.057499999999999,4.94,4.4925,4e1bea4c-72df-49e3-bfda-6aa3c3a772ed,1E9UTkqqSwdmeWqBp0T7SP
33662,リゾナント ブルー,モーニング娘。,6.735,6.125,5.38,fb535e44-d191-46a1-ab62-9347d8f3aca1,
33663,Dracarys (from Game of Thrones - Season 3),L'Orchestra Cinematique,5.61,6.02,4.765,,
33664,Forever,Jarboe,5.803880597014926,5.104925373134328,4.721940298507462,f84fd6cc-e0f4-46c3-8377-a7f509704a17,5Bxym3NcvwkwWrWoFELQUy
33665,All I Want (Original Instrumental),Weekender,6.5,5.075,5.755000000000001,,02M7lFjO8euub8RLvdFnyF
33666,Dying In Africa,Nicolas Makelberge,6.05,5.45,4.76,6ddab9f0-282d-4879-abe0-1b5fcf181e00,6bZTiq6w87oHBTs9D520mB
33667,気まぐれプリンセス,モーニング娘。,6.224285714285713,5.224285714285714,5.204285714285714,e758506a-4ca7-4116-8b05-9cd4815218d3,
33668,Misterienzo,Electrocutango,6.05,5.45,4.76,9dbc246e-5394-4a77-80fe-a906add804f0,569MVxJlwQ79fcIvTv6mDB
33669,Darkness Falls,Terje Rypdal,6.41,4.6466666666666665,5.206666666666667,2d64a5a1-ff69-4ab8-a772-06f2b6a4962b,58SwDnn1q2rUWkn5LmXtnn
33670,Os Dias São À Noite,Madredeus,4.25,3.0933333333333333,3.5633333333333335,29c37736-2448-47b3-84b4-44e57c2a249b,5FAMehKEmPej7BM7y8nhos
33671,Crying At Airports,Whale,5.16,4.846666666666667,4.71,cf88c9ea-5389-4ba9-aada-602a85439ac0,6x1FRSRYdEgiItHeCau0VC
33672,Mississippi,Jarboe,6.05,5.45,4.76,623a313e-b4fa-4b99-8bec-9c1ac8fb83a8,7N0lKDZggpAUIJqJTLBvJl
33673,HALLUCINO,KOTOKO,6.73,5.01,5.975,65b1c125-2200-4ec1-b260-31e1b200ee12,
33674,Medusa,An Pierlé,6.05,5.45,4.76,34560348-2684-4cf7-b258-f2c4ecdb2046,1oalRnptvxtIgnQ9ofFj1l
33675,The New Clean Song,Crispin Hellion Glover,3.025,2.725,2.38,335fa7f5-aed3-4f4d-a326-32a99210ec31,
33676,No Coins,Cryptacize,6.05,5.45,4.76,1d76e7df-dd57-4fe3-808f-0af62a1c8210,4jlE7lnHYrMehsmEjP5eTu
33677,Astral Communications,Predominance,4.046,3.952,3.5940000000000003,396ddc3d-5b1c-4fc1-ae4f-21c1105a4624,2Q4OR00jel61eEZ4QuCTt2
33678,Story Of The Makers,Jesper Kyd,3.025,2.725,2.38,e8d936ca-0b51-4e8c-8fb4-44917030583c,3QdFpWz93sVvBS6owObMlh
33679,Voices of the Temple,Eveline Fischer,5.833142857142857,4.556285714285714,4.99,775df7a4-17a2-439d-8766-47763b96ee21,
33680,Let's Never Stop Falling In Lo,Pink Martini,7.025,5.405,5.34,,3bb40GXmHB67t3Uhh6dQSj
33681,Venerium rerum omnium,Пикник,6.05,5.45,4.76,,
33682,Mirror,X-Perience,6.285999999999999,3.9679999999999995,5.506,34bd53cd-3fed-494c-af20-ca2db11538f4,27li32PuGRN7rFdShyfDed
33683,Ashbury Park,Tim Buckley,6.05,5.45,4.76,8ef53507-88fa-40ce-b7db-736a48a5d4a8,4NaV73qBVSx2ihWI504wp9
33684,Myriad,Blu Mar Ten,5.943797468354431,3.75717299578059,5.335232067510549,160bfda9-3c7d-47c0-b273-57c74305d6d0,6EkLm4FxtrZLAnOGcY2jE9
33685,Efestia,Ataraxia,3.6325,2.85375,2.81125,e6b66175-7066-40bc-878a-7e10204d3f63,6BWjdiHvIcI8XTRqxhGggo
33686,Sacred Disciple Wannabe,Jarboe,6.166666666666667,4.8933333333333335,5.18,9b67ef93-01a2-453a-9b1f-24864bd07ea6,62OZMwpY0zpPYr5p26DjiJ
33687,Fuck the Hetero!,Xan Arcanist,5.425,4.29,4.94,,
33688,Summer 78 (avec Claire Pichet),Yann Tiersen,3.7057142857142855,3.9414285714285713,3.6271428571428572,,
33689,All Things,Splashdown,6.05,5.45,4.76,14edbe70-2804-460e-8ed6-58271bd820fa,
33690,CROSS OVER,安室奈美恵,6.62,5.125,5.04,,
33691,methamphetamines,Lana Del Rey,4.075,4.47,4.3,,
33692,Red Curb (Indopepsychics Refre,Rei Harakami,6.05,5.45,4.76,,
33693,Winter Kills,Alison Moyet,6.05,5.45,4.76,,2PwrOVRtYdR8tJqDqlxgJ6
33694,Vector Equilibrium,Predominance,5.885000000000001,4.7700000000000005,4.935,c3c617b2-3562-41b8-a2f4-49b836fbbbd2,4WhHkvQa2IXptu6iHIWY6C
33695,同じ空の下で,KOTOKO,6.73,5.01,5.975,434bb6dd-520c-4bb7-a9ed-7a045f727b9c,
33696,Sonatas XIV and XV Gemini (After Richard Lippold),John Cage,6.55,3.68,5.26,,68qrgMlIQrNPZzcZcIaCO6
33697,The song of axieros,Ataraxia,4.413333333333333,3.4166666666666665,3.36,2e4ae516-a44a-473b-96dd-4a29f6e57aac,6586Zunjp6Lu1p7YROnaLu
33698,Hey Faggot,The Ropes,3.8645714285714283,3.519142857142857,3.7134285714285715,,
33699,Melty tale storage,茅原実里,6.6066666666666665,5.65,5.45,fe6732ed-474c-4de1-85b4-8127ffe6dd94,0NOX3yQQQMfOoVUG7KVZEr
33700,Trouble In Eden,Jesper Kyd,4.05,4.381666666666667,4.315,ca0ea62c-8713-4156-b573-20a190cf09c1,4OYbnu3ZSGleexI9FVDB6Z
33701,Geistgestört,Meret Becker,6.05,5.45,4.76,b0dc92a1-ba49-442b-b757-da901692976b,
33702,Cycled (Arr),Farben,6.05,5.45,4.76,,
33703,Not Noah's Ark,Jarboe,6.05,5.45,4.76,1061f58b-79e6-45a7-8533-4cbac68d7697,2mJftxH6ctUNyXdHCuSAPZ
33704,Home,Quintero,6.05,5.45,4.76,ed64c2dd-b7ed-4ecb-adb3-076c29c0c061,6qpLA6k70WKiTVdQN6MtrF
33705,Intro: Those Who Preach Peace,Foundation Hope,5.055,4.6925,4.4425,a8dd16ae-ec08-4c84-b3de-a73fb6a409bd,18AnExWdSprTgfFBQazfwE
33706,Messetschinko Lio Greilivko,Le Mystère Des Voix Bulgares,5.3100000000000005,3.8125,4.615,,
33707,Wasser und Fels,Elane,2.0166666666666666,1.8166666666666667,1.5866666666666667,9615fd02-e800-464d-93c5-e9894ce1eae6,3lrCuGaAYcu03azdIipyfS
33708,Burnt,Jarboe,4.736666666666666,5.136666666666668,4.953333333333333,0617fba3-4f49-4ab3-b867-cfe1b4a195fa,4CZSclnsBsq4TLMOGWGJVH
33709,★,David Bowie,6.05,5.45,4.76,,7Jh1bpe76CNTCgdgAdBw4Z
33710,Milk Street,Kristin Hersh,6.05,5.45,4.76,e018adb0-4319-479b-8c6d-047442a77de2,7p8y0xEK8SRMNbhHSXkWXK
33711,Channelling Hope And Fear,Foundation Hope,5.83125,4.29,5.45125,4fec3469-4621-4052-bad9-437a51c22910,4FwEJfMRUdu6xzch5ZNUDo
33712,I'm Falling,Saint Etienne,6.785,5.175000000000001,5.5200000000000005,a81255f5-cf27-4ee4-87b9-0b9ea42f6199,
33713,Grusomme skjebne,Gåte,4.033333333333333,3.6333333333333333,3.1733333333333333,dea10332-3802-4ce7-84d8-735ebf5c5155,0uxBYDaghnZDea3LT4eXkw
33714,Human Fly,The Dead Brothers,5.5649999999999995,4.7700000000000005,4.6850000000000005,,4KwSAD8ut0KneHz2bhHRsm
33715,Under Will,Jarboe,5.565,4.77,4.685,1b12ef28-a7a0-4612-9241-aa828aea17c7,2m7tRYy6PSNiC9NqBRRq59
33716,The Search,Iona,5.13,2.945,4.35,2e30ff85-873e-4eb2-a968-946e858978f2,3cP21RMea96FB3mqVhDrNC
33717,Anhedoniac Bottle,Jarboe,5.565,4.77,4.685,825b4866-58a4-41a9-9d63-e892ec7bd094,2kR4X16OGiwhzAVLyiD3JG
33718,Witchy Woman  (LP Version),Eagles,6.05,5.45,4.76,,
33719,The Witch's Garden,Abandoned Toys,5.165142857142857,4.279238095238096,4.6143809523809525,26f7fa8e-effc-4439-bb9d-b7b4200a7bcc,4lVjSWmTiqxF7NydHSJPYv
33720,Dope Doll Jungle,My Life with the Thrill Kill Kult,6.05,5.45,4.76,9877f27d-71ad-4452-bcf7-1e4e9499d02b,1QuaWx384JVOYZueL0btCt
33721,Nobody Knows,Mylène Farmer,5.935,4.54,5.285000000000001,1c023094-f051-4169-8f26-f468255c08ad,
33722,I Have Seen the Light,Alamo Race Track,6.05,5.45,4.76,9e2bf74e-dd97-4995-8847-cc92be331539,2SGeGUi7eW1ZqbBkvbPLBg
33723,Beautiful Machine,Alina Simone,6.05,5.45,4.76,dd870b81-f549-4cab-927f-e62dd065c773,0gRI51WYL8TGgr1qAZ02Xb
33724,A Different Yesterday,DJ Hidden,6.05,5.45,4.76,da86f145-a62b-40db-a02c-feb3ef83111e,
33725,Quis me statim,William Byrd,4.313333333333333,2.3733333333333335,4.066666666666666,e966e90c-0573-4166-8122-b295fd58816b,2nqILEDBFKjWLmr8AEcrcQ
33726,色誡,王菲,6.05,5.45,4.76,df08e8e9-95bb-4fa5-aeb0-77da976b855a,
33727,Solitude of the Dead,Letum,6.2925,4.375,5.5475,6419b7bf-b27d-4829-94f6-3c76aa4999e2,1NjLmJBbFougAQGSJyzKBT
33728,Wicked Game,Siobhan Magnus,6.05,5.45,4.76,,
33729,Shifting Sands,5 Cent Theatre,5.724090909090909,4.733636363636363,5.25909090909091,,
33730,Honey,Jarboe,4.956666666666667,4.556666666666667,4.443333333333333,33479be4-6e0e-4148-888b-4f3eb4ba4cd6,2ctfWEYnWgz9x7S7w4nRaB
33731,Rosensfole,Agnes Buen Garnås & Jan Garbarek,6.05,5.45,4.76,07a1ac38-2278-4efe-9bbb-5b321bfb9612,
33732,Neonska Reklama,Videosex,6.05,5.45,4.76,725743a9-aac5-4937-9a80-24cd0a304460,1bWn12cveSDxcZ8UvrC7Z5
33733,Psalm 18,"2TM2,3",6.05,5.45,4.76,c2e7f544-3982-4ab9-9334-27d022936749,
33734,Outer Mind,K-Scope,5.616666666666666,4.543333333333334,4.826666666666667,,0zaAn1FwD95AHetKybWUGj
33735,The Inner Salvation,Letum,5.55,4.54,4.87,dc035ad4-2cb8-4219-8a7d-366de2511832,5MT0wGnkVYPdgCZe49cwQf
33736,Accla Taqui (Chant of the Chosen Maidens),Yma Sumac,6.8,6.175,5.205,3c788af6-def2-4205-9385-ee3fd403d99f,0JEkkn8ljirwRGOYTzF1CT
33737,Interlude for K,Numina,6.785,5.175,5.52,39d8bcbc-e448-4a7c-ab96-f3def001394b,
33738,Ebur,Ataraxia,3.71,3.18,3.1233333333333335,7beebd30-0e10-4ef4-8c01-a2d4d3e3e54f,0n51C97Ybo8gmtuwkm3JGf
33739,Catacomb,James Dooley,6.136666666666667,5.613333333333333,4.95,,7Ipwvh3mYj4Qf3M2Oro1tC
33740,I・ZA・NA・I・ZU・KI,News,6.419999999999999,5.13,5.596666666666667,130aeea5-cc81-4550-b5ef-408925e991ec,
33741,Utopia,McCoy Tyner,6.05,5.45,4.76,3297a39a-9d9e-491a-976d-53daa1aeecfb,5cw3pXLP3GpcVuZTfv1UiB
33742,Harmony,Matzak,5.565,4.77,4.685,77996e18-5633-4cfe-9678-5445efd26c56,3U6R6CiKwPODU41ItIq1Po
33743,Purging Discontent,Foundation Hope,5.093999999999999,4.5,4.3420000000000005,04972e87-a14d-4ab0-9937-424c8fa876d0,7FzfnbhrOZjAnCfhc8ayIi
33744,The Call,Steve Roach,6.05,5.45,4.76,becb52e0-4150-4c88-b15c-d02910f74e8a,7buCTMFG4yXcu8P85TrbiY
33745,Palladio,Kerry Muzzey,6.317392739273927,5.307293729372938,5.667458745874589,,1HwWPkQ0D4Qc1D7aeC6uaX
33746,German Shepherds,Laika,7.03,5.083333333333333,5.773333333333333,04a57b44-9480-4194-963a-6ce12a95ea6f,7jEaClGj9aVZUBQR8biph7
33747,X-Ray,Throbbing Gristle,6.05,5.45,4.76,4ba809d1-2797-4766-b5e3-da93ffe5cd34,6dmOcRRs7FJqKLFemsT4GF
33748,From Ancient Aeons,Predominance,5.912,4.024,5.644,f2ade759-4479-44f3-815d-f23eeb3831dd,4GiH4bT0GvzlkBIMHmIwYs
33749,Guyana Punch,Tullycraft,6.05,5.45,4.76,8d4eee4c-481c-429d-955e-f29f8c5c382b,3XgPS2FYZ1mA6Qg0jaJ42i
33750,Skin on Skin (Orange mix),Grace,5.445522388059702,4.367910447761194,3.58089552238806,369fef1b-7e70-4a22-a45e-2e3d05d7a25c,7cow900Jax6Ma7yH07SJ2Y
33751,Trailin',Phluff,5.565,4.77,4.685,bb032027-8324-4192-afb0-82073e4bd0cc,0BqDZw2WuxvfURjD98le7S
33752,Noli Me Tangere,Foundation Hope,5.682118644067796,3.894406779661017,5.494491525423729,337f3815-f05b-41ef-b08f-3ce149000a95,1jQ8wu3qG9EX5xA4acinmS
33753,Redeem Us Now,Foundation Hope,5.208,4.718,4.814,5a5ec899-9e35-4e60-a604-20c5cd8b6996,6D2FgU9afa37Q9Mtd6iwCh
33754,Cancelled Pieces,Steve Jansen,5.565,4.77,4.685,be6be9e6-07bd-4413-81f9-ec00095b0e39,19bOq8QxURCPZ1BCqlLd59
33755,Rite of Spring,:Golgatha:,4.046,3.9520000000000004,3.594,,5d8HXuKMIIRgAaOpZ9ndwr
33756,Another World,Ionosphere,5.990264900662251,4.619139072847682,5.104437086092715,c6178f75-16be-4086-b83a-c7a49f24f084,71SXLWsa81CUmacN0rzv9N
33757,La Valse D'Amelie Version Originale,Yann Tiersen,7.220000000000001,5.31,5.710000000000001,,5BvNtcjn0DRBabxN3VymRK
33758,sleeping terror,茅原実里,6.05,5.45,4.76,1c6ca001-73e8-4741-bd77-7d0a18a2e893,7FtjioKzSYusfX1z2Bi3P6
33759,タナトスの幻想,Sound Horizon,5.826363636363637,4.034545454545454,4.818181818181818,74774699-7ba1-4048-b1a7-6fbb35510ed9,
33760,in answer,川田まみ,6.05,5.45,4.76,c2ff4b4f-a023-4ebf-913a-e6b17482e39c,
33761,The Unanswered Question (Revised Version),Charles Ives,6.05,5.45,4.76,,61BCR7IRDmRkKs705aay8e
33762,Feng Shui [Album Version],Gnarls Barkley,5.6049999999999995,4.3500000000000005,5.154999999999999,,
33763,Platform (Remix),Haujobb,3.025,2.725,2.38,60006670-eeea-4977-b293-9a594a911cea,28zH2znfTLeMOyprilNfub
33764,Harmonia vita,平野綾,4.485,3.67,3.9775,2b332e9f-74b1-43f3-890d-c065c6769512,
33765,Titel 03,The Books,6.05,5.45,4.76,,
33766,Coirbte,Invercauld,5.516,4.826,4.638,9d092cd5-efac-45fe-8f09-20b11fe084c4,7cHyy3AtA1RHXM7AOWctu5
33767,シンジテミル,May'n,6.73,5.01,5.975,06fb6772-d81c-43c5-82a6-5d764c4f2036,
33768,Marine Research Laboratory,近藤浩治,6.8,6.175,5.205,5d8dca56-a6a0-4d7a-8831-e3bb5f53cbb6,
33769,Quantum failure,Eftos,4.715,5.79,4.125,,2nwNYiLGZZzaJdNvxqunkI
33770,Gravitational Repulsion,Ionosphere,5.885,4.77,4.935,c08d7db6-073f-4911-9279-4ef3405ddfe5,7iouy7N0rLj1oWt2bjF24w
33771,Hurt (Jake Ridley mix),Christina Aguilera,6.05,5.45,4.76,dce19c5a-41c8-4403-85f8-3d4225b79be1,770aaR4zrUMbszkwjiSwT9
33772,Electric Becomes Eclectic,Christopher Franke,6.05,5.45,4.76,26f6e04a-7367-4fc8-968f-cc4156b25e10,
33773,Don't Stop,Professional Murder Music,5.215,5.485,5.175,4a63f120-3eda-4bb6-a68e-7b285d7351d5,
33774,Titel 08,The Books,6.05,5.45,4.76,,
33775,Irish Mass - 3 - Creidim (Credo),Gilles Mathieu,3.0249999999999995,2.7250000000000005,2.38,,
33776,Along The Wire (Superpitcher Mix),Lawrence,4.458,4.094,3.866,,
33777,Alsoran,E.R.P.,4.516666666666667,2.933333333333333,3.6966666666666668,763171e1-4f24-40ff-baec-2627b6b1f1fa,
33778,The Long Way Home,David Arkenstone,5.501538461538462,3.418461538461538,5.22923076923077,e70b88ea-02a0-4a0c-88e9-492940b02989,7zDOsU3xHBa6HA31KoBhAm
33779,エレメンツ,ルルティア,4.466666666666667,4.0,3.868333333333333,,
33780,Shades Of Haze,Beaumont Hannant,6.05,5.45,4.76,d55d7422-612e-4b71-be8d-c4d02fc931de,
33781,Benedetta,Laïs,6.05,5.45,4.76,7dea9e22-5c72-4e3d-927c-b738c5b6044a,
33782,Dreams (Rasmus Faver Remix),Kings Of Tomorrow,6.5,5.075,5.755,,
33783,Defection,茅原実里,6.934345238095238,6.109821428571429,5.673452380952381,0e4d7810-808f-4be0-8e4b-194226b57f03,0XZTHjHGtZ2L6weg4rV3AT
33784,Burzum = Sellouts,Xan Arcanist,5.196666666666667,4.37,4.993333333333334,,
33785,"I Will Kill You, Gaylord!",Xan Arcanist,5.327142857142857,4.324285714285714,4.962857142857143,,
33786,Church Babies,Scott H. Biram,6.05,5.45,4.76,64f68b40-562c-45a9-b522-f7e8db6374a6,780rxt87zddDQhwX5APY8n
33787,Orion Transfer 10,Pete Namlook & Tetsu Inoue,6.05,5.45,4.76,,
33788,Melt,Shiloh,5.348333333333334,4.256666666666667,3.6816666666666666,aef3a336-6ac0-422f-a06b-7bb75a5660cc,0j6gf6qE2zdQt3UVvecvUE
33789,Once They Arrive,Predominance,5.53,4.362,4.84,87127717-68e7-4d60-b77c-19727d91bfd9,32kmJSCT6ZqxO37L9hLQDV
33790,Like the Shadows (Exclusive Bonus Track),Kamelot,6.05,5.45,4.76,,
33791,The Electrician,Scott Walker,7.06,5.3566666666666665,6.26,8e2d05c3-4e15-4936-872f-6336df1fb3f8,
33792,Mustafa,Bebi Dol,6.05,5.45,4.76,,
33793,Two Paths,David Helpling & Jon Jenkins,6.05,5.45,4.76,c8e37dab-d6cf-4451-8734-60eeaef6cdff,
33794,うつくしさ,Kalafina,6.62,5.125,5.04,d1214682-d42c-475f-a596-1b7456d310cd,
33795,Midnight Mirage,Erik Ekholm,3.025,2.725,2.38,d115b95d-ccbd-4e29-a898-9f94823bb340,5XUhr53mCL1GpZ20LHGRdn
33796,25 Years,Hawkwind,3.025,2.725,2.38,99eeb3ae-0484-4658-9870-710abef293fa,0R0jJwYWhgQTtigjxbNyFV
33797,Alpha & Omega,Boards of Canada,5.1875,4.4825,4.8725,3a714783-ab2f-4db9-81c8-34b623eda833,0aiJjUQffDoOTntvqDlicF
33798,"Sadeness, Part 1",Enigma,5.645,4.725,3.97,c204e2f5-982f-432c-9b88-ffb1bb64b154,
33799,Naked Eye,Deborah Harry,6.915,5.19,5.7975,3f56515d-db61-4f2f-aa32-c38b92f764b3,
33800,Dune,Dom & Roland,6.05,5.45,4.76,db744321-f698-4cd4-abfa-13f0c5344b7d,6r4L6hyM4phwGxaHtCi9iz
33801,Tomorrow Never Knows,Monsoon,6.433333333333334,4.846666666666667,4.873333333333334,9beaea83-df40-4784-a9e0-bdf357188448,
33802,Serpentine,Solace,6.05,5.45,4.76,6ffeafa3-e865-4359-8dd1-1aeaf7c9b46c,0XIFLBXYono3vIPuGJTEyt
33803,Bits of You,Felixdroid,5.926,3.8270000000000004,5.386,,
33804,Diving Into Monument,Maeror Tri,5.94,4.996666666666667,4.876666666666667,797ae766-9a24-4dcd-a4b5-d6ec701e0e19,
33805,Fall in the Light,Lori Carson & Graeme Revell,3.025,2.725,2.38,,
33806,Cage,Plumb,4.8,4.495,4.52,36dcf25a-ea1f-4e6a-9909-6afd3c0e8a3a,78BMkAKCXLJyO30LMHS6y1
33807,La Notte di Fuga,Nicola Piovani,5.6425,5.7125,5.31,33adae02-ca5d-46fc-8d19-c474b91e6e3f,
33808,One Ten,Human Mesh Dance,5.656666666666666,5.306666666666667,4.983333333333333,e63541ef-69c1-4658-8a80-3e1514b6cb7f,2k31TVFaixeVwUL1aYIFx3
33809,Probing the Darkness,Ionosphere,5.48,4.1825,4.7225,4752dadf-1f8b-41a1-9aea-6383c5f9039d,0IcjViJL79lLPa18IOat83
33810,Kadavergehorsam,Heimataerde,3.025,2.725,2.38,,239IsJIBUr2frJGlrFc4ei
33811,Same Man,DJ Delicious,6.5,5.075,5.755,,6FwxKDR1xWxYLOVKVwN7GY
33812,wake up,Hivepolitiks,6.05,5.45,4.76,,
33813,A Little Bit of Pain,Vanessa Daou,6.044,4.378,5.348,1b42fab7-861e-4451-ad88-ec5ae123d2d2,7fWsLFvNjoOWvYR8BjuNnR
33814,Dernière Nuit,Édith Piaf,6.05,5.45,4.76,aa8591fe-2a9e-4000-9218-411ea4b9a00f,
33815,Earth Recompile,Gosub,5.193999999999999,4.562,5.022,02a74e4f-bd1c-400b-a02d-09151e21e5a6,4CuVsdFfz3atuy5m9FOI2l
33816,Sisters of the Moon [Single Version],Fleetwood Mac,5.77,4.9425,4.91,,
33817,Fire,SaReGaMa,6.05,5.45,4.76,,
33818,l.e.d down,Tipper,5.885,4.77,4.935,,
33819,III,Phelios,6.049999999999999,5.450000000000001,4.76,10551825-22e4-4363-a81f-be0e70a7cdd4,
